Date,Aluminium,Brent,BTC,CAC40,COCOA,COFFEE,Copper,Corn,COTTON,DAX,DIA,ETHANOL,EUR_KRW,EuroStoxx50,EURUSD,FTSE,FTSE100,GBPUSD,Gold,HangSeng,Hyundai,IWM,JPY_KRW,Kakao,KOSDAQ,KOSPI,KOSPI200,LGChem,MSCI_EM,MSCI_World,Nasdaq.US.Benchmark.Consumer.Digital.Services,NASDAQ,NaturalGas,Naver,Nikkei225,NYSE,OMX,Palladium,Platinum,QQQ,Samsung,Shanghai,Silver,SKHynix,Soybeans,SPY,STEEL,SUGAR,Swedish.Consumer.Products.and.Services.GI,US_Dollar_Index,US10Y,US30Y,US3M,US5Y,USDCNY,USDJPY,USDKRW,VIX,WHEAT,WTI,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2024-05-09,0.002692328,0.003582894,0.029977309,0.00689255,0.006322903,0.003218268,0.009924348,-0.012222374,0.002121229,0.010123461,0.008974095,0,0.003198075,0,-0.000333161,0.00484761,0.003262622,-0.000649876,0.007964396,0.012154344,-0.020877603,0.010155353,-0.000757565,-0.024391468,-0.002605301,-0.012061356,0.00369965,-0.013775991,0.005934822,0.003774339,0.00423273,0.002664706,0.050813104,-0.013713232,-0.003366463,0.007263037,0,0.015578256,0.006214085,0.002179068,-0.019876425,-0.004250003,0.027789073,-0.014714518,-0.013877774,0.005745237,-0.001846522,-0.017699596,0,0.000948123,-0.009618735,-0.005628944,-0.000953765,-0.009150804,0.000747834,0.004326742,0.003095938,-0.024135109,0.013303966,0.00341238,0.011071656,0.013337069,0.007467195,0.009922373,-0.000292916,0.008588189,0.02346152,0.015112084,0.008550052,0.006780627
2024-05-10,-0.008902284,-0.013079881,-0.036456455,0.003838628,0.020049771,0.010327069,0.018493155,-0.008983777,-0.023328794,0.004604988,0.002990534,0,0.003351167,0.009267872,0.003552686,0.003262622,0.006232407,0.002589457,0.014980895,0.022713095,0.018809403,-0.007557793,0.001922373,-0.016597874,-0.006907733,0.005695106,-0.002599043,0.001260198,0.010360303,0.009442526,-0.005206391,-0.000329772,-0.021525111,0.001591911,0.004066129,0.001920119,0.010267287,0.01066017,0.016517611,0.002355485,-0.006293374,0.009679173,0.005070291,0.025332001,-0.016368334,0.001287525,0.021100803,-0.001020952,0.022982661,-0.002942132,0.012286607,0.008646825,0.000572405,0.012920671,-0.000706284,-0.000193037,0.002537333,-0.011093568,0.033086909,-0.012696971,0.001198404,-0.005526501,0.003832264,0.00071646,0.003704422,0.005684721,-0.003695956,-0.000981639,0.002021608,-0.005375688
2024-05-13,0.00220795,0.006861293,0.034098215,-0.001200283,-0.192009819,-0.021761462,0.023374418,0.022861325,-0.01193623,-0.001632886,-0.001823686,0,-0.018710358,-0.001204269,-0.001368756,0.006232407,-0.002231591,-0.000225393,-0.013267172,0.00795098,0.014388639,0.002102461,0.00106692,-0.01687802,-0.011323334,-0.000153963,-0.001691675,-0.015228701,0.002339822,0.000552592,-0.00312288,0.00289468,0.055701833,-0.023063532,-0.001299552,-0.001548466,0.003846007,-0.016344058,0.004186621,0.002304719,-0.010152267,-0.006069825,-0.001911603,0.02144714,0.007284869,0.000134374,-0.00432436,-0.0175172,-0.000521815,0.000950014,-0.005119708,-0.004962738,-0.000572405,-0.00421428,0.000983088,0.002756917,0.003443574,0.08034914,0.004252858,0.010929078,-0.000653528,-0.002667945,-0.00407242,-0.004225987,0.004708258,-0.002838372,0.002641347,0,-0.000975539,-0.001292267
2024-05-14,-0.000902663,-0.01182593,-0.021674038,0.002010278,0.099329357,-0.003757049,0.030541356,0.016402773,0.00373737,-0.001377561,0.002835296,0,0.02085683,0.000261846,0.002145707,-0.002231591,0.001555487,0.003110456,0.007378135,-0.002165538,0.006103829,0.01030134,-0.007196671,-0.007474682,0.008994726,0.001147081,-0.001102472,0.028987539,0.001634511,-0.001313039,0.006659213,0.00747369,-0.01566167,0.000542467,0.004614798,0.004778549,-0.000418936,0.017057519,0.033261464,0.006411558,-0.001276465,0.002981408,0.009311249,0.008127904,-0.005406543,0.004577551,0.007243365,-0.033829832,0.019277551,-0.001045087,-0.008066316,-0.006292802,-0.000954585,-0.00915489,0.000899118,0.002659878,-0.004623401,-0.013323684,0.013793322,-0.014000561,0.000980132,0.001281322,0.005028242,-0.000239691,0.008822337,-0.001939855,0.007096888,0.002662432,0.004243444,0.004543491
2024-05-15,0.016716807,0.004481359,0.073804298,0.001723626,0.007306575,0.015191442,0.003224889,0.014535922,-0.041229411,0.0081382,0.009309858,0,0.001261255,0.004048621,0.001944701,0.001555487,0.002097939,0.00186092,0.014888215,0,0,0.012395083,-0.002760883,0,0,0,0,0,0.011598376,0.007647037,0.014777128,0.013906156,0.030254319,0,0.000773291,0.008616594,0.005762821,0.032674761,0.022829869,0.01550938,0,-0.002415596,0.035487071,0,0.013256201,0.012306908,-0.00138894,0.016000301,-0.000588479,-0.001426815,-0.020225715,-0.017124474,0.000954585,-0.023146083,0,0.001694744,-0.000909637,-0.07502553,0.025916944,0.00778811,0.00174006,0.002238857,0.007376576,0.006532312,0.022261684,0.000647037,0.016881393,0.014862398,0.014745722,0.001509979
2024-05-16,-0.001777778,0.006264286,-0.015755724,-0.00626962,-0.13817485,-0.013686912,-0.015717986,-0.011828095,0.013844749,-0.006942606,-0.000175267,0,-0.003156167,-0.005593002,0.006934418,0.002097939,-0.000840962,0.008290124,-0.003648777,0.015751507,0.002026358,-0.007235903,0.006995676,0.003210267,0.009489105,0.00826505,0.01505992,0.003719738,0.004372303,0.007997608,0.000338323,-0.00263573,0.032175449,0.021990681,0.013829194,-0.003330589,-0.004346585,-0.016504626,0.001973013,-0.002033365,-0.001277891,-0.004488486,0.005103206,0.040714003,-0.000823384,-0.002059678,0.011881854,-0.013315776,-0.000155926,-0.008028371,0.004809332,0.000442845,0.000572405,0.009823088,-0.002020734,-0.014261156,-0.006590288,-0.002412525,-0.014942377,0.007601786,-0.007197291,-0.002772549,0,-0.005973018,-0.003479693,0.014130104,-0.001804391,-0.003452814,-0.001163462,-0.006503368
2024-05-17,0.001777778,0.008490415,0.027522835,-0.002566674,-0.071655989,0.042194098,0.033172195,-0.010875583,0.003694894,-0.001836948,0.003340936,0,-0.003937087,-0.001639617,-0.002023385,-0.000840962,-0.002182858,-0.001421466,0.013438686,0.009097389,-0.012220135,0.00072123,-0.011792249,-0.007506746,-0.017746764,-0.010362214,-0.007715251,-0.014962854,0.001835373,-0.002658859,0.005974149,-0.000739846,0.051173065,-0.006386387,-0.003420074,0.003862022,-0.00898444,0.01235447,0.017860894,-0.000486925,-0.010282968,-0.001751091,0.045534283,-0.016192555,0.002057191,0.00143647,0.003564591,-0.01621653,-0.000305557,0.002778986,0.009776188,0.009253165,-0.000572405,0.009502292,-9.70E-05,0.007085198,-0.005600714,-0.035235133,-0.002638027,0.010421266,0.008500543,0.013891339,0.007322652,0.001117712,-0.002216384,-0.002426479,0,0.000829601,0.001915494,0.005105279
2024-05-20,0.009428473,-0.003220281,0.063506072,0.003479672,-0.009981624,0.0055097,0.006013116,-0.009890191,-0.000131654,0.003444636,-0.004636181,0,-0.01648149,0,0.000706595,-0.002182858,0.000463106,0.002716708,0.008955695,0.004215964,0.026290691,0.002208131,0.002838246,-0.008648736,-0.009376478,0.006409586,-0.003290348,-0.016466509,-0.002294703,0.002590635,0.001132313,0.006505143,0.046502707,-0.017775844,0.007251803,-0.002866836,0.001120259,0.020386795,-0.02322543,0.006948598,0.019194508,0.010970426,0.036619563,0.00105259,0.008798011,0.001151646,-0.013363783,-0.014823245,0.003609791,0,0.003838713,0.002846824,0,0.003596271,0.000789506,0.002410546,0.005445589,0.013256188,-0.012913206,-0.00325278,0.001409645,-0.006550537,-0.013744318,0.001912964,0.0116867,-0.006928481,-0.006211303,-0.001660001,-0.002120989,-0.007470442
2024-05-21,0.035906708,-0.009964688,-0.018528857,-0.006673016,-0.0278686,-0.011049851,0.00617253,0.015886393,0.001579507,-0.002250987,0.00170652,0,0.024441808,-0.003392285,-0.001347612,0.000463106,-0.000914475,0.000343126,-0.005025116,-0.021392239,0.009930577,-0.000959409,0.001020765,-0.00217388,-0.000673135,-0.006571158,-0.00217277,-0.018041704,-0.003912921,-0.002522299,1.74E-05,0.002245188,-0.02951152,-0.004357298,-0.003146768,0.000124941,0.007533096,-0.001262004,-0.002835005,0.001954531,-0.006357184,0.002700645,-0.010519404,0.009945187,0.01556373,0.002449371,0.010073968,0.032111611,-0.010535274,0.000956466,-0.005197111,-0.004163489,0,-0.004722804,0.001245271,0.003947137,0.004989798,-0.024157774,0.049954478,-0.006789928,0,-0.004887904,0.006421666,-0.003270353,0.001631795,0.005905116,-0.000778913,0.008960019,0.001710743,0.006406634
2024-05-22,-0.031809541,-0.011894736,-0.01456587,-0.006080024,0.040838951,0.054753457,-0.050378676,-0.003266198,0.002627147,-0.002489407,-0.005330407,0,0.001596635,-0.004332804,-0.00052117,-0.000914475,-0.005504362,3.82E-05,-0.013511191,-0.001302551,0.090628006,-0.00848363,0.003155536,-0.003269749,-0.000933725,-0.000264324,-0.003362342,-0.003908754,0.000922043,0.001636856,-0.003472084,-0.001848126,0.062055097,-0.003280522,-0.008504718,-0.005537719,0.001730106,-0.026080304,-0.011995551,-0.00019748,-0.008968732,-0.002370862,-0.01814403,0.029255305,-0.009268654,-0.002883496,-0.013408273,-0.005909263,-0.003693134,0.000191227,0.004520799,-0.000658931,0.000953765,0.008306295,0.000815507,-0.000761229,0.002393916,0.035614556,0.014082197,-0.021552864,-0.009800862,-0.019359597,-0.005706129,0.001197686,0.002233593,-0.003975639,-0.008610723,-0.01187208,0.001776304,-0.010474222
2024-05-23,-0.006935992,-0.00661525,-0.017406597,0.001262188,0.006894248,0.010690452,-0.010532861,0.005979904,0.040491283,0.000595164,-0.015241613,0,-0.000263686,0.002470529,-0.002764312,-0.005504362,-0.003722391,0.000763,-0.02294667,-0.017176022,-0.020055335,-0.016546288,-0.001321787,-0.007671279,0.001016423,-0.000605995,-0.000781705,0.028315884,0.000921221,0.004487663,-0.012334954,-0.003906655,-0.067310341,-0.002741912,0.012509561,-0.011480577,0.001996338,-0.02995876,-0.017779988,-0.004508597,0.007692267,-0.002319294,-0.032838809,0.011566699,0.008666788,-0.007330839,-0.002229041,-0.017940135,-0.022749368,0.002672766,0.009204216,0.006351966,0,0.011779217,0.000373028,0.002894908,0.001751421,0.038312785,-0.004672066,-0.009065031,-0.008903577,-0.009164368,-0.013925728,-0.011880957,-0.008167538,-0.011892675,-0.021455039,-0.017087215,-0.01098086,-0.016322709
2024-05-24,0.014790578,0.009297866,0.008743395,-0.000908777,0.101865259,-0.026130283,-0.007920856,0.007021363,0.025128879,0.000109608,-5.14E-05,0,0.0003448,-0.000434814,-0.001157501,-0.003722391,-0.002593607,-0.002122167,-0.001071237,-0.013862963,-0.014842686,0.011012571,-0.00017394,-0.022247857,-0.008505492,-0.012648483,-0.009482596,0,-0.010878496,-0.010845626,0.013591206,0.01097915,-0.052938797,-0.017170218,-0.011758678,0.004545167,-0.006302404,-0.004324566,0.00883296,0.009411925,-0.031130807,-0.012497973,0.001517786,-0.007024656,-0.005433156,0.006594701,-0.004893432,0.001644324,-0.005184188,0.001333709,-0.001789286,-0.001529547,0,0.000441762,0.000165687,0.00171522,0.001324297,-0.068042444,0.010392496,0.010996921,0.008684742,0.001423895,0.006026325,0.005074733,0.008400006,0.002597494,0,0.009979544,-0.003387097,0.01001926
2024-05-28,0.025368517,0.025250812,-0.003360315,-0.004602366,-0.002314393,0.021595128,0.020095998,0.005367699,-0.009132457,-0.000829515,-0.005235944,0,-0.001968974,-0.0010054,0.004540775,-0.002593607,-0.007651519,0.006150152,0.009684975,0.011339696,-0.009389686,-0.001363868,-0.004745693,0.014517275,0.013724659,0.013030523,0.006403803,-0.00764334,0.004411948,0.005471613,0.006362413,0.005839135,0.027398949,-0.008978721,0.005400212,-0.005736267,0.004575751,0.007811774,0.025663133,0.003770518,0.022150672,0.003733278,0.052691944,0.019447121,0.009038929,0.000698461,0.006704903,0.022205074,0.004189694,-0.004388892,0.016650359,0.017987305,0.000571859,0.013163846,0,-0.000815798,-0.00490367,0.079720243,0.016616964,0.026786756,-0.003838324,0.010235228,-0.011116633,-0.012287931,0.004219877,-0.007812707,-0.005907465,-0.000979331,-0.012191455,-0.002452602
2024-05-29,0.018196742,-0.007388935,-0.010570529,-0.015353435,0.062631216,0.040094457,-0.014461603,-0.009682701,0.020492749,-0.0110135,-0.010398727,0,0.000940989,-0.01343885,-0.000922875,-0.007651519,-0.008651122,-0.001097927,-0.006346482,-0.018454533,-0.015209407,-0.014879106,-0.000664593,-0.030390641,-0.014868927,-0.016870319,0.003591005,-0.053854087,-0.018709587,-0.010904286,-0.005886421,-0.005851486,-0.038171026,-0.011908281,-0.007711997,-0.011849741,-0.008413789,-0.014022332,-0.018057895,-0.007073276,-0.03141619,-0.004609923,0.007230326,0,-0.017142701,-0.007027165,-0.016139503,0.001605603,-0.022473155,0.000573536,0.017892744,0.018723913,0.000380997,0.01170119,0.000483206,0.002655098,0.001343733,0.100083434,-0.016260521,-0.007544339,-0.014387211,-0.017815637,-0.008051763,-0.014254519,-0.006359842,-0.007215477,-0.009471228,-0.01296329,-0.007810584,-0.006588811
2024-05-30,-0.020742592,-0.021033023,0.01157701,0.00546454,0.060880636,-0.003280484,-0.028173871,-0.015799838,-0.01517598,0.001271299,-0.008093473,0,0.000534433,0.003816848,-0.004622999,-0.008651122,0.005848552,-0.004742465,0.001110289,-0.013448263,-0.01544431,0.009453942,0.003504159,-0.002288295,-0.007734554,-0.015758713,-0.020998421,-0.055492753,-0.007583075,-0.00062082,-0.019109751,-0.010904015,0.031197,-0.028350154,-0.013124732,0.003224305,-0.012487452,-0.019713324,-0.009443052,-0.010771122,-0.022865751,-0.001390624,-0.025633919,-0.034156941,-0.013104201,-0.006655807,0.003107791,-0.020530222,0.016535047,0.004671772,-0.015254201,-0.012514749,-0.000380997,-0.015194599,0.000607166,0.002197786,0.005700093,0.013217621,-0.012551716,-0.016800696,0.008104427,0.00286314,0.005375008,0.006824918,-0.02308373,0.002629941,0.014307346,0.013383168,0.000494346,0.00590351
2024-05-31,-0.021567779,-0.002936115,-0.012860493,0.001798261,-0.003887694,0.025306881,-0.013359345,-0.013823831,-0.032715746,6.22E-05,0.015734879,0,0.008109426,0.00029897,0.00310491,0.005848552,0.00536769,0.00255048,-0.008573074,-0.008294232,-0.015686583,0.008394167,0.007802311,-0.008050656,0.009557649,0.000409744,-0.003612047,0.002849001,-0.005725181,0.000896498,0.001515052,-0.00012312,0.005815045,-0.001174442,0.011334275,0.012874719,0.006413522,-0.048938407,0.004636275,-0.001861977,0,-0.002887482,-0.035376943,-0.033778246,-0.002682903,0.009066815,0.004362785,-0.007671237,-0.000527111,-0.003525613,-0.008822281,-0.007068679,-0.000571859,-0.009670438,-0.002195712,-0.004164532,0.00369238,-0.113301055,-0.017841362,-0.011878846,0.01198019,0.024547673,0.01451399,0.012055281,0.001571481,0.015506212,0.019639449,0.017478529,0.014509738,0.005584679
2024-06-03,0.003947437,-0.040760763,0.019272847,0.000644105,0.009583878,-0.056907224,0.014429003,-0.007264631,-0.030138759,0.005940858,-0.00333414,0,-0.015048842,0.003979118,0.001626616,0.00536769,-0.001523816,0.001044491,0.010151151,0.017731068,0.0463403,-0.005653481,0.00322273,0.02283204,0.005627118,0.017296785,-0.000994874,0.016925629,0.013780217,0.008716921,0.009332041,0.005580473,0.063281506,0.014581768,0.011242273,-0.004251995,0.012419449,0.015230388,-0.018675722,0.005355053,0.02949256,-0.002840463,0.011290279,0.026083783,-0.00455676,0.000815143,-0.002108684,0.006578913,-0.004430073,-0.001241749,-0.025124693,-0.021950209,-0.000381361,-0.024819623,0.001036329,0.001445183,0.004699529,0.014598767,-0.003680534,-0.036641843,-0.005917216,-0.026528987,-0.00626347,-0.012301101,0.002518653,-0.00038793,-0.003949762,-0.01147924,0.007004008,-0.000454933
2024-06-04,-0.000865177,-0.010777677,0.025300225,-0.007545269,0.012249181,0.02213623,-0.027969344,-0.007317792,-0.040192951,-0.010943029,0.003282602,0,0.018390643,-0.010077493,0.004993991,-0.001523816,-0.003734491,0.005200104,-0.009032444,0.002229227,-0.022901681,-0.012986506,-0.000990813,0.006749164,0.001325071,-0.007641337,0.004717031,0.009742627,-0.019538288,-0.004314555,0.001750448,0.001685038,-0.063668101,0.02346315,-0.002200869,-0.004032714,-0.007736887,-0.002961678,-0.02676646,0.00273257,-0.005297865,-0.004762124,-0.038355575,-0.004645028,-0.01695843,0.00111723,-0.015029294,0.025358857,-0.005480765,-0.005558709,-0.015106716,-0.014831464,-0.000572405,-0.014825127,0.000138083,-0.007048505,-0.008216819,0.003806643,-0.008145176,-0.013155424,-0.011162116,-0.009632023,-0.004602249,-0.002462108,0.002086267,0.008628966,0.009453747,-0.000417366,0.002898132,0.001022957
2024-06-05,-0.014140671,0.011415593,0.007272218,0.008613688,-0.003818418,0.018188269,0.015598964,0,0.006132857,0.009209992,0.002628803,0,-0.001090388,0.016476454,-0.002342361,-0.003734491,0.001820499,-0.00290363,0.012223461,-0.001038726,0.019120993,0.015183377,0.008334192,-0.001121731,0.005788065,0.010239981,0.006227697,0.03671384,0.011958925,0.006635401,0.018712585,0.019436657,0.064030854,0.00169537,-0.008982336,0.006170659,-0.002423158,0.015478849,0.004427482,0.019959353,0.027506522,0.004784829,0.015479112,0.002067103,-0.003172256,0.011815092,-0.022391749,0.005313529,-0.009205275,0.00115258,-0.010898643,-0.009635978,0,-0.010626111,0,-0.006118342,0.002135123,-0.041106969,-0.019899286,0.01113234,0.006866777,-0.000111363,0.002909271,0.010056161,0.021970638,-0.002182354,-0.001307668,-0.005721973,0.004537397,0.005832883
2024-06-06,0.011540641,0.01844883,-0.00459189,0.00418159,0.019990145,0.007571697,0.015359267,-0.007371737,0.009869658,0.00412213,0.002056752,0,-0.003419318,0.006616652,-0.000674389,0.001820499,0.004633339,0.001700221,0.00685802,0.002809615,0,-0.007194484,-0.008639264,0,0,0,0,0,0.010642195,0.006998112,0.004669952,-0.00086035,0.022948346,0,0.005527405,0.00116694,0,-0.000757466,0.012273754,-0.000345225,0,-0.005397491,0.04246082,0,-0.003182351,-1.88E-05,0.004227735,0.014729292,0,0.000767698,-0.001866954,-0.002480028,-0.001336765,-0.003256671,0.000648741,0.005176029,-0.003631766,-0.0039667,-0.014515152,0.019784141,0.001103123,0.005215764,-0.000484369,-0.005956115,-0.003341755,0.003079755,0.001569142,-0.010411051,0.003286838,0.00725757
2024-06-07,-0.033333152,-0.003134995,-0.020194557,-0.004777531,0.027230041,0.006230537,-0.042791313,0.028613453,0.017073894,-0.005127694,-0.002159965,0,-0.001223033,-0.003513656,0.001828475,0.004633339,-0.00482732,-0.000115165,-0.027849131,-0.005963122,0.003780688,-0.01180875,-0.00175654,-0.006756765,0.017974417,0.012257685,0.014013518,0.019828739,-0.003534827,-0.003187387,-0.008754301,-0.002331254,0.033806977,-0.009645382,-0.000506078,-0.004490133,0.007675479,-0.015600587,-0.04099557,-0.000885262,-0.00129276,-0.00507041,-0.063142052,0.068820828,0.020194207,-0.001216261,-0.009941635,0.002607623,0.004222874,-0.001535986,0.034212886,0.026288,0.000955041,0.037498687,-0.000358809,-0.00148893,-0.002553039,-0.02903427,-0.015901053,-0.000264817,-0.010083784,-0.003992515,0.004591034,0.00106334,0.002321833,-0.005009277,-0.007869924,-0.010949064,0.001093252,-0.00410055
2024-06-10,-0.003295225,0.024931456,0.002444212,-0.013566051,0.006869408,-0.036867506,0.013700313,-0.00721624,-0.023688017,-0.003367089,0.002057524,0,-0.021208679,-0.006919139,-0.010662943,-0.00482732,-0.002051778,-0.005002434,0.001083917,0,0.009389686,0.003423567,0.003266326,-0.026332364,-0.001698515,-0.007928004,-0.008232223,-0.030567083,-0.005919364,-0.003469873,0.008939812,0.00346088,-0.004120914,-0.027161474,0.009115373,0.002881395,-0.004221125,-0.014508229,0.004844634,0.004031053,-0.020915897,0,0.014686242,0.00240676,-0.017859493,0.003084814,-0.009744603,-0.013106347,-0.008742035,0.009085364,0.008765094,0.010281165,-0.000955041,0.006264082,0.000372627,0.007269647,0.01005733,0.041672657,-0.02133625,0.028839986,-0.001002848,0.007528006,-0.003864944,0.003101549,0.002547677,-0.000772913,0.004991402,0.012786096,0.003681006,0.003203176
2024-06-11,-0.016234286,0.003546331,-0.031867375,-0.013361004,-0.034411998,-0.01522642,-0.007379338,0.004446922,-0.023707801,-0.006778908,-0.003396735,0,0.015239938,-0.010297096,-0.00135726,-0.002051778,-0.00985581,-0.000241829,-8.66E-05,-0.010432072,0.012999291,-0.003423181,-0.005042199,0.001159448,0.004212142,0.001535246,0.005017778,0.012072524,-0.000507747,-0.000523448,0.008687803,0.008745778,0.073935918,-0.002933432,0.002472184,-0.006586842,-0.000981287,-0.021993781,-0.017530686,0.006839328,-0.006626809,-0.003865133,-0.021596021,0.021403858,0.007602993,0.002405554,-0.009540882,-0.013280407,0.007532986,0.001046678,-0.014651465,-0.01270267,0.002290531,-0.014828396,0,0.00131901,-0.003697839,0.008597209,-0.031233526,0.002056075,-0.000334419,-0.00198722,-0.011439632,-0.005720837,0.0184275,-0.000515675,-0.003149609,-0.006088482,-0.004159037,-0.00264038
2024-06-12,0.015133461,0.008266523,0.013412234,0.009644979,0.049896049,-0.010205327,0.012851029,-0.003889974,0.012266702,0.014103709,-0.000722154,0,0.000351624,0.013868954,-0.002225801,-0.00985581,0.008274686,0.001107796,0.012275378,-0.0132083,-0.003696704,0.015234279,0.002113026,-0.002320241,0.002656652,0.008410796,-0.003197642,-0.009377108,0.014487738,0.01521437,0.005588909,0.015157577,-0.027212522,-0.010632144,-0.006616436,0.004834509,-0.005168061,0.025779514,0.0130993,0.013012727,0.017139493,-0.005550349,0.035175394,0.011696061,-0.009300426,0.008179271,0.003886829,0.002670188,0.018285171,0.001235539,-0.025061601,-0.019361987,-0.000381361,-0.026607114,-1.38E-05,0.000413837,0.00247156,-0.065109404,0.031233526,0.007672652,0.001894,-0.010777204,-0.000979795,0.009462465,0.021878055,-0.0110198,0.00707272,-0.006554652,-0.002120263,0.010353498
2024-06-13,-0.007941736,0.001814352,-0.021998155,-0.020123069,0.049035593,0.022538704,-0.016283753,0.009972382,-0.017550324,-0.01979544,-0.002091193,0,4.06E-05,-0.019846362,0.006757078,0.008274686,-0.006325092,0.004366785,-0.015444011,0.009697093,-0.003710669,-0.00877576,-0.003180327,0.013841105,0.000757789,0.009746449,0.02280876,-0.012187043,-0.00188804,-0.001694194,-0.01317181,0.003351919,-0.028649515,0.008867982,-0.004027012,-0.004594527,0.011849806,-0.025209486,-0.017609233,0.005405574,0.027081043,0.004218787,-0.040095991,0.032039398,-0.000212382,0.002011521,-0.009896521,0.015873309,-0.015848361,-0.00561983,-0.013360133,-0.011299491,-0.000572405,-0.01593282,-0.001187418,-0.001943217,-0.005058623,-0.008340364,-0.018541442,0.00152753,-0.000333985,-0.009202312,-0.000735358,-0.006434593,0.00787874,0.001302756,0.004947213,0.002284711,-0.000822228,0.000779173
2024-06-14,-0.014742781,-0.001572199,-0.011227334,-0.02692242,0.017681362,0.005112799,0.009604301,0.009873915,-0.001953769,-0.014539924,-0.00108644,0,-0.001285599,-0.019716938,-0.006896605,-0.006325092,-0.002060047,-0.003219465,0.013472849,-0.0094775,-0.003724365,-0.016023497,0.00039789,0.005710993,-0.010545133,0.001280548,-0.003108807,-0.016483868,-0.005685886,-0.008514075,0.005742317,0.001206022,-0.02671394,0,0.002427029,-0.005940051,-0.01249766,0.014932349,0.004195957,0.005167862,0.012642264,-0.005653366,0.014111779,-0.004514717,0.009933507,0.000608276,-0.016102398,0.02283444,-0.027541388,0.005144837,-0.0059165,-0.011198897,0,-0.001891342,0.001863357,0.00208967,0.00242695,0.058553332,0.006083977,-0.002164715,-0.009284705,-0.007468428,-0.003192878,-0.010101457,0.003740402,0.001820991,0.000778917,-0.002427672,-0.000342536,-0.007931295
2024-06-17,-0.00626768,0.019536754,0.00723321,0.009061492,-0.053227852,0.000886511,-0.006503193,-0.022075952,-0.010390404,0.003670145,0.005470791,0,-0.018542394,0.008494218,-0.003419883,-0.002060047,-0.000577037,-0.005659948,-0.008183,-0.000315523,0.038431001,0.008368072,0.003439119,-0.034765957,-0.003753286,-0.005204836,-0.000905233,-0.016760235,0.005922073,0.001298807,0.003240558,0.00946044,-0.032812939,-0.022620022,-0.018517039,0.004758766,-0.007811345,-0.007890922,0.013000027,0.012175409,-0.019023994,-0.001073727,-0.002622293,0.009009072,-0.008235713,0.007927479,-0.009540024,-0.008760689,-0.01048705,0.002657293,0.015544352,0.01346899,0.000572405,0.017359188,0.000372308,0.002656715,0.006197391,0.007083867,-0.017129293,0.023681733,0.007389985,0.002608995,0.008817071,0.010999918,0.015039828,0.009441978,-0.005204141,-0.011070388,-0.001028848,0.017399523
2024-06-18,-0.003717476,0.012737545,-0.020505772,0.007530113,-0.060160182,0.007943568,0.008917258,-0.008405765,-0.011926825,0.003522625,0.001440242,0,0.021483248,0.007156153,0.003591708,-0.000577037,0.006012154,0.002589468,0.007753981,-0.001147414,0.01602884,0.001745135,-0.003217277,-0.002361239,-1.17E-05,0.007196746,0.004385431,-0.009908021,0.006121943,0.0082321,-0.012745578,0.000291772,0.042484821,0.004205443,0.009915083,0.003657625,0.000742286,-0.003060304,0.006488501,0.000309201,0.021533481,-0.000877205,0.006119292,0.050283812,-0.017756376,0.002537304,0.017015826,-0.020392832,-0.003347403,-0.001992307,-0.014595315,-0.012779671,-0.00152699,-0.015467846,9.65E-05,0.000976962,-0.002332181,-0.035931994,-0.029641076,0.015318371,-0.001116174,0.004182907,0.006319897,0.005373754,0.00125392,0.001286498,0.003905539,0.000433479,0.001303057,-0.003367322
2024-06-20,0.010394783,0.00444338,-0.004802522,0.005560753,0.028868828,0.005698034,0.012200638,0.008963645,0.014182623,0.00671736,0.00750126,0,0.002191571,0.006541463,0.001010152,0.007695427,0.009864169,0.000471814,0.009991179,0.023160177,0.00879508,-0.004243203,1.82E-05,0.002361239,-0.001677875,0.015690736,0.017846999,0.028052295,0.011204697,0.003044361,0.005374681,-0.007904792,-0.059486558,0.002395207,0.003913897,0.002673405,-0.005926673,0.027432722,0.007669926,-0.007737791,0.022305728,0.000215852,0.042175423,0.012712005,0.012654324,-0.002720098,-0.000304118,0.008940374,0.004397932,-0.000950177,0.008735784,0.008689766,-0.00191209,0.00752935,0.000179151,0.001634653,0.001514353,0.076659846,-0.013652089,0.007328706,0.001004639,0.018221852,0.005316649,0.000649416,-0.01129904,-0.002187972,-0.00260217,0.008633308,0.003284022,0.001270987
2024-06-21,-0.00389824,-0.005498712,-0.011362664,-0.0055909,-0.065682802,0.002618905,-0.027218553,-0.018576386,0.000703814,-0.004978917,0.000367855,0,0.003154206,-0.008205029,-0.004205731,0.008180896,-0.004215558,-0.00484804,-0.01601685,-0.016874349,-0.019452277,0.002248658,0.0010164,0.0175341,-0.005660269,-0.008358537,-0.003889151,-0.016736771,-0.008157733,-0.006233999,0.006345278,-0.001820368,-0.01322091,0.002389484,-0.00094655,-0.001125179,0,0.013929429,0.012251494,-0.002682904,-0.019802623,-0.005813473,-0.039873354,-0.014846495,-0.014598799,-0.001341663,-0.004266294,-0.009468787,0,0.00417381,0.000704919,0.001365089,-0.001915662,0.001171399,0.000385795,0.006141016,0.007695701,-0.006042309,-0.018643506,-0.017679955,0.000111535,-0.00577701,-0.003863823,-0.002112129,-0.001749634,0.000772713,0.00260217,-0.005891229,0.0027966,0.008413765
